Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
2782,1.52,Very Good,D,VS2,61.9,56.0,7.31,7.35,4.54,14698
463,0.44,Very Good,E,SI1,62.9,58.0,4.85,4.88,3.06,810
23652,1.02,Very Good,F,SI1,62.2,56.0,6.39,6.43,3.99,5222
20899,0.4,Very Good,H,VS1,61.3,59.0,4.79,4.74,2.92,818
26933,0.31,Ideal,E,VVS1,61.1,56.0,4.36,4.38,2.67,863
20847,0.35,Very Good,D,VS1,63.9,55.0,4.49,4.53,2.88,792
26181,1.18,Very Good,E,VVS2,61.5,58.0,6.78,6.87,4.2,12100
12500,2.09,Ideal,I,SI1,61.4,56.0,8.23,8.27,5.06,16704
16192,0.35,Very Good,I,VS2,62.6,54.0,4.5,4.53,2.82,527
3480,2.03,Very Good,J,SI2,60.9,60.0,8.1,8.21,4.97,11968
2839,0.25,Ideal,E,VVS1,61.2,57.0,4.08,4.12,2.51,576
9117,1.02,Ideal,E,SI2,61.6,55.0,6.46,6.52,4.0,4824
615,0.32,Ideal,G,VVS1,61.9,56.0,4.4,4.39,2.72,1080
6512,0.55,Premium,D,VVS2,58.7,57.0,5.44,5.39,3.18,2331
21999,0.34,Premium,E,SI1,61.9,59.0,4.48,4.44,2.76,765
10869,1.19,Very Good,E,I1,60.2,61.0,6.87,6.91,4.15,3508
20950,0.7,Very Good,G,VS2,61.8,55.0,5.69,5.74,3.53,3026
1064,1.5,Very Good,H,VS2,60.9,59.0,7.37,7.43,4.51,10023
4511,0.7,Very Good,H,VS2,63.2,57.0,5.58,5.62,3.54,2137
20354,0.41,Very Good,G,VVS1,61.0,61.0,4.72,4.75,2.89,1151
8482,1.5,Premium,I,VS2,61.1,60.0,7.33,7.36,4.49,9471
781,1.21,Very Good,H,SI1,60.2,58.0,6.89,6.93,4.16,6229
3780,0.55,Ideal,J,SI1,62.5,57.0,5.24,5.22,3.27,1059
23656,0.7,Premium,F,SI1,62.3,58.0,5.67,5.72,3.55,2196
22538,1.22,Ideal,H,VS2,61.4,57.0,6.89,6.85,4.22,6947
1171,1.06,Ideal,F,SI1,61.7,55.1,6.56,6.58,4.06,6249
26668,1.01,Good,F,VS2,60.6,62.0,6.52,6.49,3.94,6332
22324,0.82,Ideal,F,VS2,61.9,57.0,5.99,5.96,3.7,3453
6027,0.51,Good,F,SI1,63.8,56.0,5.08,5.04,3.23,1312
4466,0.35,Ideal,F,SI1,62.5,54.0,4.5,4.52,2.82,583
859,0.3,Ideal,F,VS2,61.8,56.0,4.3,4.31,2.66,605
11456,0.3,Very Good,I,VS1,61.8,63.0,4.26,4.29,2.64,442
5400,0.84,Very Good,F,SI2,62.8,57.0,5.99,6.04,3.78,2656
21502,0.3,Ideal,F,VS2,61.6,57.0,4.33,4.3,2.66,776
18107,0.59,Premium,F,VS2,61.5,58.0,5.45,5.41,3.34,1769
18583,0.78,Good,H,VS2,63.7,60.0,5.77,5.73,3.66,2440
21520,0.91,Good,F,SI1,64.4,60.0,6.05,6.1,3.91,3994
12028,0.33,Ideal,E,VVS1,61.8,57.0,4.43,4.4,2.73,1052
22601,0.63,Ideal,E,VS1,61.5,56.0,5.5,5.53,3.39,2503
25170,0.25,Premium,E,VS2,59.7,61.0,4.1,4.08,2.44,525
24751,1.02,Ideal,G,VS1,62.2,56.0,6.46,6.4,4.0,6683
11928,1.77,Premium,I,VS1,,58.0,7.76,7.68,4.8,13085
5104,0.7,Premium,F,SI1,61.0,59.0,5.75,5.69,3.49,2423
16750,0.97,Premium,F,SI2,61.9,58.0,6.31,6.35,3.92,4063
925,0.32,Ideal,D,VVS1,61.5,57.0,4.45,4.43,2.73,1140
21801,0.32,Good,G,SI1,63.5,56.0,4.35,4.38,2.77,477
7558,1.73,Premium,I,SI2,61.1,62.0,7.64,7.54,4.64,7270
24240,1.22,Very Good,G,SI2,63.2,58.0,6.82,6.76,4.29,6409
20395,1.11,Premium,H,SI2,61.6,60.0,6.6,6.67,4.09,4578
9465,0.71,Good,I,SI1,63.6,63.0,5.61,5.64,3.58,1651
8354,0.53,Very Good,D,VVS2,60.5,57.0,5.23,5.31,3.19,2542
24431,0.42,Good,G,VVS2,57.7,59.8,4.95,4.96,2.86,1076
25675,1.02,Very Good,D,SI1,64.2,58.0,6.32,6.35,4.07,5803
633,2.01,Premium,J,SI2,62.8,58.0,8.09,8.0,5.05,12407
14872,0.55,Ideal,F,VVS1,61.9,55.0,5.27,5.3,3.27,2380
3482,0.73,Good,E,VS1,60.8,61.0,5.77,5.8,3.52,3471
17054,0.59,Premium,H,SI1,62.2,59.0,5.38,5.32,3.33,1106
7894,0.28,Very Good,E,VS1,62.2,59.0,4.19,4.23,2.62,428
6456,0.54,Ideal,E,SI2,60.6,57.0,5.28,5.25,3.19,1340
10509,0.9,Premium,D,SI1,61.5,60.0,6.19,6.17,3.8,4427
21083,1.05,Good,D,SI1,63.7,59.0,6.42,6.38,4.08,6174
18000,0.73,Ideal,D,VS2,61.5,55.0,5.79,5.82,3.57,3980
25409,0.32,Premium,E,IF,60.0,61.0,4.5,4.46,2.69,967
8111,0.32,Ideal,E,VS2,61.5,55.0,4.43,4.38,2.71,900
22081,2.07,Fair,D,SI2,64.5,60.0,7.99,7.88,5.12,13016
17946,0.33,Very Good,G,VS1,62.8,58.0,4.38,4.41,2.76,666
3525,1.04,Premium,D,SI2,60.9,57.0,6.54,6.49,3.97,4123
20057,0.7,Very Good,F,VS1,62.0,57.0,5.64,5.71,3.52,2808
7278,0.3,Premium,E,VS1,61.8,58.0,4.31,4.33,2.67,710
12042,1.03,Premium,H,SI2,62.3,59.0,6.42,6.46,4.01,4078
17695,1.0,Very Good,E,VVS2,59.1,58.0,6.5,6.57,3.86,9815
6597,1.2,Very Good,G,VVS1,61.8,55.0,6.79,6.83,4.21,9968
23814,0.31,Very Good,J,VS2,62.3,60.0,4.29,4.34,2.69,380
9065,0.9,Fair,J,SI1,64.6,61.0,5.92,5.87,3.81,2438
10451,0.3,Very Good,E,VS1,61.4,59.0,4.32,4.28,2.64,653
20903,0.3,Ideal,F,VS1,61.5,55.0,4.31,4.34,2.66,612
16440,0.35,Ideal,G,VS2,61.6,54.0,4.55,4.58,2.81,563
2307,1.41,Good,F,SI1,63.7,58.0,7.06,7.01,4.48,8212
17712,1.0,Premium,F,SI1,62.8,59.0,6.36,6.32,3.98,4939
2402,1.24,Premium,D,SI2,61.4,59.0,6.87,6.91,4.23,6840
8042,0.42,Ideal,H,VVS2,62.4,56.0,4.8,4.78,2.99,984
2531,0.25,Very Good,E,VVS2,61.7,57.0,4.08,4.12,2.53,548
15102,1.54,Premium,G,SI1,63.0,59.0,7.31,7.26,4.59,8176
23689,0.74,Ideal,E,VS2,61.9,57.0,5.81,5.78,3.59,2901
3967,0.75,Good,D,SI2,57.6,56.0,5.98,6.07,3.47,2933
18342,0.33,Ideal,D,VS2,60.7,56.0,4.48,4.5,2.73,803
19683,1.02,Premium,E,SI1,62.6,58.0,6.47,6.44,4.05,5278
16783,0.3,Ideal,H,IF,60.8,56.0,4.36,4.39,2.66,764
25224,0.41,Ideal,D,SI1,60.5,57.0,4.81,4.85,2.92,744
13845,1.54,Ideal,H,VVS2,62.6,56.0,7.35,7.42,4.62,12061
13713,1.6,Ideal,F,SI2,61.7,56.0,7.5,7.53,4.64,10472
3210,0.41,Ideal,F,VS2,62.4,58.0,4.77,4.75,2.97,1085
14484,0.53,Good,D,VS2,58.4,58.0,5.31,5.38,3.12,1625
2796,1.01,Ideal,H,SI1,61.7,57.0,6.37,6.44,3.96,5387
23675,1.52,Premium,G,VS2,62.0,58.0,7.33,7.39,4.56,13483
12200,0.41,Premium,F,VVS1,58.9,58.0,4.87,4.84,2.86,1356
19063,0.32,Ideal,D,VS2,62.2,56.0,4.38,4.4,2.73,758
14976,0.55,Ideal,D,VVS2,61.6,56.0,5.23,5.29,3.24,2720
3687,0.31,Very Good,E,SI1,58.3,60.0,4.48,4.51,2.62,544
22752,0.38,Very Good,I,VVS1,63.5,57.0,4.6,4.63,2.93,752
4118,1.62,Premium,H,SI1,62.2,58.0,7.5,7.46,4.65,11455
7322,1.2,Ideal,H,SI1,61.9,56.0,6.78,6.82,4.21,6578
865,0.33,Very Good,J,VS1,61.5,61.0,4.39,4.46,2.72,434
23599,1.0,Very Good,H,SI2,,58.0,6.27,6.36,3.95,4042
10637,1.52,Good,H,SI1,63.6,57.0,7.25,7.3,4.63,9898
26452,1.06,Premium,G,SI1,61.5,59.0,6.57,6.53,4.03,5113
4634,0.32,Premium,G,VVS2,62.0,55.0,4.42,4.39,2.73,936
9585,0.32,Premium,H,IF,61.8,58.0,4.39,4.35,2.7,979
1106,0.7,Very Good,E,VS1,63.4,57.0,5.63,5.67,3.58,3095
20998,0.9,Premium,F,VS1,59.0,58.0,6.33,6.29,3.72,4687
17089,1.03,Premium,H,VS2,62.4,58.0,6.47,6.39,4.01,5078
1109,1.01,Premium,G,VS1,62.6,59.0,6.38,6.46,4.02,6499
2581,0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,1168
7821,0.33,Premium,F,VS2,62.1,59.0,4.45,4.4,2.75,854
2458,1.5,Very Good,E,SI1,61.9,59.0,7.26,7.32,4.51,11717
26140,1.36,Ideal,F,SI2,62.0,56.0,7.08,7.11,4.4,7157
19583,1.51,Good,G,SI1,63.1,56.0,7.2,7.28,4.57,9258
15283,0.35,Ideal,E,VS2,62.1,56.0,4.53,4.52,2.81,984
20837,1.06,Very Good,E,VVS2,61.8,58.0,6.52,6.56,4.04,9997
7706,0.77,Very Good,F,VVS2,60.6,60.0,5.89,5.92,3.58,3917
20706,1.03,Very Good,F,SI2,60.2,55.0,6.53,6.59,3.95,3903
194,0.61,Ideal,F,VVS2,61.7,55.0,5.45,5.48,3.37,2833
26807,0.67,Fair,F,SI1,56.0,67.0,5.81,5.78,3.25,1642
25905,0.37,Premium,E,VVS2,60.9,59.0,4.65,4.61,2.82,1082
23002,0.26,Ideal,E,VS1,62.3,57.0,4.05,4.08,2.53,556
26392,1.03,Good,J,SI2,64.1,62.0,6.37,6.33,4.07,3149
25014,0.7,Ideal,D,VS1,63.1,54.0,5.62,5.65,3.56,3618
9130,1.02,Premium,E,VVS1,61.5,59.0,6.46,6.41,3.96,11163
21233,0.9,Premium,I,VS2,58.7,60.0,6.35,6.28,3.7,2923
18064,1.22,Good,H,SI2,,56.0,6.84,6.77,4.32,6250
22527,0.57,Very Good,J,SI2,59.9,60.0,5.36,5.43,3.23,1235
24963,0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,815
4973,0.51,Ideal,E,SI1,61.5,54.0,5.15,5.19,3.18,1356
23752,1.01,Very Good,E,SI2,63.3,58.0,6.4,6.31,4.02,3674
24943,0.34,Ideal,G,VVS2,62.1,55.0,4.44,4.48,2.77,775
22259,0.3,Very Good,G,IF,58.4,62.0,4.4,4.43,2.58,835
18878,1.0,Very Good,D,VVS2,61.7,58.0,6.37,6.41,3.94,10113
10555,2.0,Fair,H,SI2,65.2,55.0,7.9,7.85,5.13,11600
23979,0.54,Premium,F,VS2,62.4,55.0,5.23,5.19,3.25,1814
11735,1.53,Very Good,H,SI1,61.3,56.0,7.42,7.44,4.56,10446
4061,0.32,Ideal,E,VS2,62.1,55.0,4.4,4.36,2.72,900
25145,0.74,Ideal,D,VS2,61.4,58.0,5.8,5.83,3.57,3668
10619,0.9,Very Good,H,SI1,61.7,57.0,6.21,6.26,3.85,3772
545,0.5,Very Good,I,SI1,62.8,60.0,5.04,5.08,3.18,1054
13235,1.01,Premium,G,SI1,62.3,60.0,6.31,6.25,3.91,4395
7597,0.7,Ideal,G,VVS1,61.6,55.0,5.72,5.75,3.53,3073
14007,0.41,Ideal,F,SI1,61.8,55.0,4.75,4.8,2.95,711
20635,0.75,Ideal,F,SI1,61.8,56.0,5.84,5.87,3.62,3336
2677,0.71,Premium,I,VS1,,59.0,5.75,5.71,3.58,2202
4407,0.27,Ideal,E,VVS2,62.5,57.0,4.1,4.13,2.57,622
21041,0.36,Premium,H,VS1,60.5,59.0,4.6,4.63,2.79,631
16089,1.01,Good,D,VS2,63.1,60.0,6.35,6.39,4.02,6999
19132,0.31,Good,J,SI1,63.5,55.0,4.3,4.33,2.74,363
19355,1.12,Premium,H,SI1,61.6,59.0,6.67,6.63,4.1,5363
7861,1.03,Ideal,F,SI1,62.8,56.0,6.38,6.46,4.03,5356
9343,0.31,Premium,F,VS2,59.3,60.0,4.41,4.39,2.61,802
2393,0.33,Premium,H,VS1,59.5,59.0,4.53,4.48,2.68,743
2063,0.39,Very Good,G,SI1,61.7,57.0,4.77,4.7,2.92,684
9407,1.0,Good,E,VVS1,64.1,62.0,6.29,6.26,4.02,7084
22257,0.78,Very Good,D,SI1,62.5,58.0,5.86,5.89,3.67,3258
15007,1.1,Ideal,H,SI2,62.0,55.0,6.61,6.65,4.11,4733
6090,1.07,Ideal,G,VVS1,61.4,55.0,6.59,6.66,4.06,9703
4454,0.7,Good,F,VS2,63.8,60.0,5.61,5.52,3.55,2290
18763,0.5,Premium,E,SI1,63.0,58.0,5.08,5.04,3.19,1415
18527,0.72,Ideal,J,VVS1,62.5,56.0,5.71,5.74,3.58,2249
6759,0.91,Ideal,G,VS2,62.3,57.0,6.18,6.24,3.87,4257
3905,2.0,Very Good,E,SI1,60.5,59.0,8.09,8.14,4.94,18709
9198,0.62,Premium,H,IF,58.9,58.0,5.65,5.58,3.31,2389
26387,0.32,Ideal,E,VS2,61.9,56.0,4.4,4.36,2.71,900
15294,1.01,Very Good,D,SI1,59.7,57.0,6.53,6.56,3.91,5533
2415,1.71,Very Good,H,VS2,58.8,60.0,7.8,7.85,4.6,12493
18452,0.4,Very Good,E,VS2,59.4,58.0,4.78,4.82,2.85,770
21260,1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,4200
8593,0.41,Ideal,F,VVS1,62.3,53.0,4.77,4.8,2.98,1295
23925,0.58,Ideal,F,VS1,61.4,56.0,5.38,5.4,3.31,1953
327,1.11,Premium,E,SI2,62.5,58.0,6.63,6.61,4.14,4664
14316,1.5,Very Good,G,VS1,62.4,57.0,7.24,7.31,4.54,13379
22251,0.72,Very Good,E,VS2,63.2,58.0,5.67,5.72,3.6,2923
19398,0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,790
19092,2.02,Ideal,H,SI2,62.1,57.0,8.13,8.09,5.04,10826
6556,0.42,Premium,I,SI1,61.2,60.0,4.82,4.78,2.94,803
22348,0.34,Very Good,D,VS2,60.0,59.0,4.5,4.56,2.72,730
25401,0.33,Premium,G,VVS1,60.9,60.0,4.46,4.5,2.73,868
7890,0.53,Ideal,G,IF,61.4,56.0,5.2,5.24,3.21,2247
19022,0.54,Very Good,D,SI1,60.0,59.8,5.3,5.34,3.18,1593
21156,0.51,Very Good,E,SI1,62.3,58.0,5.05,5.12,3.17,1438
4262,1.31,Ideal,F,SI1,62.4,57.0,6.96,6.88,4.32,8227
12487,1.02,Good,I,SI2,63.6,56.0,6.37,6.4,4.06,3786
19126,0.26,Very Good,D,VVS2,60.4,59.0,4.15,4.19,2.52,597
23258,2.04,Fair,I,SI2,66.6,56.0,7.8,7.77,5.19,9802
6732,2.04,Very Good,H,SI2,60.0,60.0,8.21,8.17,4.91,16319
8772,0.72,Ideal,G,SI2,61.7,56.0,5.76,5.71,3.54,2177
15357,0.53,Ideal,F,VVS2,62.1,56.0,5.22,5.15,3.22,2290
9208,0.94,Very Good,D,SI2,,59.0,6.34,6.41,3.76,3862
4250,0.24,Very Good,F,VVS2,60.6,59.0,4.04,4.06,2.45,608
8826,1.2,Premium,E,SI2,62.6,56.0,6.84,6.77,4.26,6397
18937,0.42,Premium,F,SI1,62.7,55.0,4.83,4.8,3.02,992
4604,1.08,Ideal,G,SI2,,58.0,6.55,6.57,4.06,4675
12632,2.54,Very Good,H,SI2,63.5,56.0,8.68,8.65,5.5,16353
19494,1.06,Premium,H,VS1,60.0,58.0,6.65,6.61,3.98,5236
5869,1.51,Ideal,H,SI2,62.3,58.0,7.27,7.33,4.55,7990
19082,0.46,Fair,D,VS1,67.3,61.0,4.81,4.71,3.21,1166
19518,0.52,Premium,F,SI1,58.6,61.0,5.3,5.28,3.1,1338
6104,0.72,Premium,J,VS2,62.6,58.0,5.72,5.66,3.56,1814
6430,0.23,Very Good,E,VVS2,63.0,58.0,3.92,3.95,2.48,498
20617,1.11,Premium,I,VS2,58.3,60.0,6.84,6.78,3.97,4744
13415,0.34,Ideal,F,SI2,61.9,54.0,4.51,4.53,2.8,426
254,0.41,Ideal,D,VS2,62.8,55.0,4.73,4.7,2.96,1076
3907,0.29,Ideal,I,VS1,61.7,56.0,4.22,4.27,2.62,444
22365,1.05,Ideal,H,SI2,61.2,57.0,6.55,6.62,4.03,4331
1161,0.32,Premium,D,VS2,60.3,60.0,4.42,4.44,2.67,758
19402,0.58,Very Good,E,SI1,61.5,58.0,5.31,5.36,3.28,1424
20483,0.31,Ideal,D,VS2,61.9,56.0,4.34,4.38,2.7,734
21841,0.4,Good,E,SI2,64.2,57.0,4.68,4.7,3.01,617
8708,0.23,Premium,F,VVS2,61.3,59.0,3.99,3.94,2.43,571
3472,0.91,Very Good,J,VS2,61.6,59.0,6.13,6.25,3.81,3290
5871,0.51,Ideal,H,SI2,62.0,55.0,5.12,5.14,3.18,1435
13496,0.57,Premium,F,VS2,59.8,59.0,5.4,5.37,3.22,1760
20665,0.42,Ideal,G,VS1,62.0,55.0,4.78,4.83,2.98,921
13270,0.35,Ideal,G,IF,62.6,57.0,4.51,4.53,2.82,979
25320,0.44,Ideal,G,VS1,61.9,54.0,4.89,4.93,3.04,915
10004,0.5,Very Good,F,SI1,60.0,54.0,5.13,5.2,3.1,1122
2710,0.34,Premium,E,VS1,59.9,58.0,4.54,4.58,2.73,805
23584,0.24,Ideal,G,VVS1,62.0,56.0,3.97,4.01,2.47,559
22492,0.77,Very Good,G,VS2,62.8,59.0,5.81,5.84,3.66,3124
14280,1.0,Ideal,E,I1,61.8,56.0,6.43,6.38,3.96,3584
15317,0.9,Ideal,E,SI2,61.8,56.0,6.18,6.22,3.83,4770
24611,0.32,Premium,E,VS2,62.6,58.0,4.36,4.4,2.74,702
1467,1.06,Ideal,F,IF,61.9,55.0,6.54,6.57,4.06,12539
25502,2.16,Ideal,G,SI2,62.5,54.2,8.23,8.27,5.16,18001
25909,0.72,Ideal,D,VS1,61.6,56.0,5.73,5.8,3.55,3522
12449,0.3,Ideal,D,VS2,,55.0,4.31,4.34,2.68,710
18146,0.86,Ideal,I,VS2,62.1,57.0,6.1,6.07,3.78,3121
15751,0.31,Ideal,G,SI2,62.0,55.0,4.34,4.37,2.7,391
26782,0.3,Very Good,D,SI2,63.0,55.0,4.25,4.26,2.68,447
24540,0.52,Premium,D,VVS1,,61.0,5.31,5.27,3.11,2553
25180,0.51,Very Good,G,VS2,63.4,55.0,5.06,5.03,3.2,1443
13478,0.7,Ideal,I,VVS2,62.7,54.0,5.65,5.69,3.55,2487
23663,0.7,Good,E,SI2,61.0,64.0,5.63,5.69,3.45,2116
18899,1.01,Very Good,E,VS2,63.2,57.0,6.38,6.35,4.02,6787
23664,0.31,Ideal,F,IF,61.4,56.0,4.4,4.43,2.71,1168
22873,0.41,Very Good,H,VVS1,61.4,60.0,4.73,4.78,2.92,1043
4258,1.2,Very Good,G,SI2,62.5,57.0,6.73,6.84,4.24,5250
15960,0.31,Very Good,I,VS2,,59.0,4.38,4.42,2.61,406
353,1.02,Very Good,H,VS2,62.5,56.0,6.42,6.45,4.02,5217
18621,1.03,Ideal,D,SI2,60.5,58.0,6.52,6.58,3.96,5491
1312,0.3,Ideal,G,SI1,60.6,57.0,4.34,4.37,2.63,487
11075,0.38,Ideal,I,VVS1,60.6,58.0,4.69,4.71,2.85,744
6112,1.1,Very Good,F,VS2,63.5,55.0,6.58,6.52,4.16,5218
8445,0.9,Very Good,D,SI1,61.5,58.0,6.15,6.21,3.8,4381
5911,1.29,Ideal,H,SI2,61.6,54.0,7.0,7.02,4.32,6300
9419,1.5,Good,G,VS1,63.6,57.0,7.23,7.14,4.57,10036
7413,1.51,Very Good,I,VS1,63.0,59.0,7.28,7.3,4.59,9343
15734,0.52,Very Good,E,VS2,62.8,55.0,5.11,5.15,3.22,1621
19767,0.3,Premium,G,VVS1,61.7,58.0,4.3,4.26,2.64,1013
4743,0.9,Very Good,H,SI1,62.6,58.0,6.08,6.12,3.82,3447
23162,0.33,Premium,G,VS1,62.4,59.0,4.41,4.47,2.77,666
3633,1.21,Premium,I,SI2,62.3,59.0,6.82,6.77,4.23,4686
22764,0.7,Good,H,VS2,63.9,59.0,5.64,5.6,3.59,2351
17296,0.51,Ideal,G,IF,61.4,54.0,5.18,5.24,3.2,2208
17367,1.8,Ideal,F,SI1,61.4,54.0,7.86,7.82,4.81,16340
26850,1.08,Premium,G,SI2,62.2,56.0,6.62,6.54,4.09,4627
4010,0.31,Ideal,G,VVS1,62.8,57.0,4.33,4.3,2.71,977
13838,2.03,Very Good,E,SI2,63.0,61.0,7.99,8.04,5.05,15690
25584,0.33,Ideal,E,VS2,61.1,56.0,4.48,4.45,2.73,928
8097,1.01,Premium,F,I1,61.8,60.0,6.39,6.36,3.94,2781
8833,0.31,Ideal,J,VS2,62.3,54.0,4.35,4.38,2.72,396
16648,0.31,Ideal,H,SI1,62.1,54.0,4.37,4.39,2.72,464
2573,1.0,Premium,E,SI2,,61.0,6.44,6.39,3.79,4077
5904,0.32,Ideal,G,IF,62.1,53.0,4.41,4.44,2.75,918
7180,0.35,Ideal,I,VVS2,62.3,57.0,4.49,4.53,2.81,614
7608,1.35,Very Good,I,VS2,61.7,59.0,7.05,7.09,4.36,6884
3701,0.31,Very Good,I,SI1,63.3,53.0,4.32,4.3,2.73,523
20530,0.3,Ideal,H,VVS1,,58.0,4.27,4.29,2.65,665
4542,1.13,Ideal,D,VS1,61.2,57.0,6.7,6.72,4.1,11477
8518,0.3,Ideal,I,VVS1,62.3,55.0,4.29,4.28,2.67,709
11694,0.3,Ideal,E,VVS2,61.3,54.0,4.34,4.37,2.67,837
16917,0.46,Ideal,I,VS1,62.3,56.0,4.93,4.96,3.08,911
18390,1.01,Good,E,SI1,63.8,60.0,6.31,6.36,4.04,4179
6388,1.51,Good,I,VVS1,64.0,60.0,7.21,7.26,4.63,9301
22145,0.91,Premium,G,SI1,58.0,59.0,6.45,6.38,3.72,3392
9089,0.3,Ideal,D,VS2,61.2,57.0,4.29,4.34,2.64,670
14739,1.1,Ideal,J,SI1,61.5,55.0,6.65,6.68,4.1,4390
16374,1.23,Ideal,E,VVS2,61.7,57.0,6.85,6.91,4.25,12539
21846,0.3,Ideal,H,VVS2,62.2,57.0,4.29,4.26,2.66,776
9085,1.09,Ideal,G,I1,61.0,56.0,6.66,6.62,4.05,3614
21372,0.41,Ideal,E,VVS2,60.5,57.0,4.83,4.86,2.93,1363
26965,0.51,Premium,E,VS2,61.7,58.0,5.12,5.15,3.17,1656
20975,0.5,Premium,D,VS2,,59.0,5.09,5.04,3.11,1614
1342,0.3,Very Good,E,VVS1,61.8,56.0,4.29,4.32,2.66,1006
23686,0.92,Fair,F,SI1,66.0,57.0,6.04,5.99,3.97,3323
6656,1.22,Ideal,G,VVS2,60.0,58.0,6.95,6.99,4.18,11003
15471,0.3,Ideal,E,VS2,61.5,55.0,4.31,4.28,2.64,844
15792,0.4,Premium,E,VS2,62.5,58.0,4.73,4.65,2.93,975
5538,0.4,Ideal,G,VVS1,61.5,59.0,4.71,4.75,2.91,1051
21655,0.7,Ideal,G,SI1,62.4,56.0,5.66,5.69,3.54,2276
7105,0.99,Very Good,F,SI1,62.5,58.0,6.36,6.38,3.98,5112
18880,0.7,Good,H,SI1,64.2,58.0,5.59,5.62,3.6,1771
25089,0.28,Ideal,I,VS1,62.0,56.0,4.2,4.24,2.62,503
6434,1.55,Premium,H,VS2,62.7,57.0,7.42,7.36,4.63,10827
7326,1.04,Ideal,D,VVS2,60.9,57.0,6.54,6.6,4.0,11511
1344,0.53,Good,F,SI1,63.8,58.0,5.17,5.12,3.28,1363
1726,0.39,Very Good,G,SI1,62.5,55.0,4.68,4.7,2.93,694
24105,0.8,Very Good,F,SI2,61.5,56.0,5.93,5.98,3.66,2652
1522,0.51,Very Good,D,SI1,62.8,56.0,5.07,5.09,3.19,1569
11821,1.01,Very Good,E,VS2,63.1,60.0,6.3,6.26,3.96,6335
18068,0.42,Premium,G,VS2,59.5,59.0,4.83,4.89,2.89,847
8268,0.38,Premium,D,VVS1,60.4,59.0,4.7,4.71,2.84,1400
19474,0.3,Very Good,D,SI1,58.8,63.0,4.32,4.35,2.55,479
15735,1.12,Good,G,SI2,56.7,62.0,6.91,6.86,3.9,4158
21646,0.71,Good,I,VVS2,63.1,58.0,5.64,5.71,3.58,2428
12808,0.71,Ideal,J,SI1,60.6,57.0,5.78,5.83,3.52,2700
16657,1.01,Ideal,G,SI2,61.5,57.0,6.42,6.46,3.96,3739
9312,1.51,Very Good,I,SI1,61.6,58.0,7.35,7.3,4.51,9283
9097,1.5,Very Good,H,VVS1,60.9,61.0,7.36,7.39,4.49,11688
12659,1.51,Fair,H,I1,65.6,61.0,7.16,7.0,4.66,3765
3426,0.32,Ideal,E,VS2,62.0,57.0,4.41,4.39,2.73,900
12497,0.56,Ideal,G,SI1,63.0,55.0,5.26,5.22,3.3,1287
11174,0.41,Ideal,E,VVS2,61.5,55.0,4.83,4.79,2.96,1243
23229,0.7,Fair,H,I1,62.1,66.0,5.56,5.52,3.44,1138
9477,0.41,Ideal,E,VVS2,61.1,56.0,4.8,4.85,2.95,1187
15384,1.54,Ideal,H,SI2,60.9,56.4,7.43,7.45,4.53,9452
17454,0.73,Ideal,D,VS2,62.1,56.0,5.77,5.8,3.59,3182
2962,0.85,Ideal,H,SI2,61.8,54.0,6.07,6.1,3.76,2635
6612,1.02,Ideal,H,SI1,61.7,57.0,6.45,6.48,3.99,5047
10844,0.9,Fair,E,VS2,64.5,61.0,6.07,6.03,3.9,4125
23948,0.26,Ideal,G,IF,62.2,55.0,4.09,4.13,2.55,605
16873,3.01,Good,I,SI2,63.9,60.0,9.06,9.01,5.77,18242
9279,0.32,Ideal,G,SI1,62.3,57.0,4.38,4.41,2.74,508
21748,0.58,Ideal,F,VS2,62.1,55.0,5.33,5.37,3.32,1666
7109,0.9,Premium,G,VS2,62.8,58.0,6.14,6.09,3.84,4137
22102,0.3,Ideal,H,SI1,61.9,54.0,4.33,4.36,2.69,389
7900,0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,2749
20055,0.53,Ideal,D,VS2,60.6,57.0,5.28,5.24,3.19,1956
18958,0.32,Very Good,G,VVS1,60.6,56.0,4.44,4.47,2.7,772
11777,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,1250
11414,0.82,Ideal,F,VS2,61.3,56.0,6.02,6.05,3.7,4931
15691,2.15,Ideal,H,SI2,61.8,57.0,8.24,8.3,5.11,17063
7511,2.0,Very Good,I,VS2,,62.0,8.17,8.2,4.8,15923
22260,0.39,Ideal,E,VS1,62.7,53.6,4.67,4.69,2.93,1004
7331,0.53,Ideal,G,SI1,62.4,55.0,5.21,5.18,3.24,1329
5145,1.2,Very Good,E,SI1,61.0,58.0,6.83,6.88,4.18,6809
7439,0.32,Ideal,I,VVS2,62.0,54.9,4.36,4.39,2.71,567
25730,2.2,Premium,G,SI1,60.5,55.0,8.49,8.42,5.11,18193
24861,1.31,Premium,D,VVS1,62.8,55.0,7.01,6.95,4.38,17496
26945,1.0,Premium,G,I1,59.0,60.0,6.49,6.43,3.82,2264
